,Unnamed: 0,DaysFromFirstDate,State,district,Gender_F,Gender_M,Gender_Non-Binary,Positive,Married_couples_None_Households,NumDistrictHospitals_HMIS,Main_source_of_drinking_water_Un_covered_well_Households,Negative,LPG_or_PNG_Households,Household_size_3_to_5_persons_Households,Type_of_latrine_facility_Night_soil_disposed_into_open_drain_Households,Type_of_bathing_facility_Enclosure_without_roof_Households,Power_Parity_Rs_330000_545000,Illiterate_Education,Cultivator_Workers,Main_source_of_drinking_water_Tank_Pond_Lake_Households,Married_couples_3_or_more_Households,Female_ST,Type_of_latrine_facility_Flush_pour_flush_latrine_connected_to_other_system_Households,Gender_Ratio,Households_with_Radio_Transistor,Marginal_Workers,Location_of_drinking_water_source_Away_Households,Married_couples_4_Households,Households_with_Telephone_Mobile_Phone_Both,Household_size_3_persons_Households,Power_Parity_Rs_425000_545000,Buddhists,Total_Power_Parity,Literate,Other_Workers,Having_bathing_facility_Total_Households,Households_with_Scooter_Motorcycle_Moped,type_Collection Site,Literate_Education,Ownership_Rented_Households,Main_source_of_drinking_water_River_Canal_Households,Household_size_6_8_persons_Households,deceased,Higher_Education,Married_couples_2_Households,Household_size_9_persons_and_above_Households,Area,Type_of_latrine_facility_Other_latrine_Households,Power_Parity_Rs_150000_240000,Female_Literate,Households,Main_source_of_drinking_water_Other_sources_Households,Housholds_with_Electric_Lighting,Married_couples_1_Households,DaysFromFirstDate_y,Main_source_of_drinking_water_Tapwater_Households,Power_Parity_Rs_45000_150000,Power_Parity_Rs_90000_150000,Urban_Households,Households_with_Telephone_Mobile_Phone_Mobile_only,Male_SC,NumSubDistrictHospitals_HMIS,recovered,Rural_population,Christians,confirmed,Urban_population,Main_source_of_drinking_water_Tubewell_Borehole_Households,Ownership_Owned_Households,Type_of_fuel_used_for_cooking_Any_other_Households,Religion_Not_Stated,Below_Primary_Education,NumRuralHospitals_NHP18,Location_of_drinking_water_source_Near_the_premises_Households,Power_Parity_Rs_240000_330000,Primary_Education,Households_with_Telephone_Mobile_Phone_Landline_only,Other_Education,Not_having_bathing_facility_within_the_premises_Total_Households,active,Households_with_Bicycle,Others_Religions,Household_size_1_to_2_persons,Household_size_5_persons_Households,Female,Total_Education,Secondary_Education,NumUrbanBeds_NHP18,Male_Literate,Population,ST,DaysFromFirstDate_x,Hindus,Female_SC,Households_with_Internet,Type_of_latrine_facility_Pit_latrine_Households,Main_source_of_drinking_water_Spring_Households,Male,Main_source_of_drinking_water_Handpump_Tubewell_Borewell_Households,Graduate_Education,Condition_of_occupied_census_houses_Dilapidated_Households,Age_not_stated,Power_Parity_Rs_45000_90000,Male_Workers,Female_Workers,Population.1,Power_Parity_Rs_330000_425000,Age_Group_50,Muslims,Non_Workers,TotalPublicHealthFacilities_HMIS,Married_couples_5__Households,Having_latrine_facility_within_the_premises_Total_Households,Workers,Age_Group_30_49,NumUrbanHospitals_NHP18,NumPrimaryHealthCenters_HMIS,Households_with_TV_Computer_Laptop_Telephone_mobile_phone_and_Scooter_Car,Married_couples_3_Households,Location_of_drinking_water_source_Within_the_premises_Households,type_Private Laboratory,Households_with_Telephone_Mobile_Phone,Main_source_of_drinking_water_Other_sources_Spring_River_Canal_Tank_Pond_Lake_Other_sources__Households,Main_Workers,Agricultural_Workers,type_Government Laboratory,Male_ST,Middle_Education,Household_size_2_persons_Households,Rural_Households,Density,TotalSamples,Sikhs,Households_with_separate_kitchen_Cooking_inside_house,Households_with_Television,Households_with_Computer,NumCommunityHealthCenters_HMIS,Power_Parity_Above_Rs_545000,zone,Households_with_Car_Jeep_Van,Household_Workers,Age_Group_0_29,Not_having_latrine_facility_within_the_premises_Alternative_source_Open_Households,Power_Parity_Less_than_Rs_45000,Jains,Household_size_4_persons_Households,Household_size_1_person_Households,Power_Parity_Rs_150000_330000,NumPublicBeds_HMIS,NumRuralBeds_NHP18,SC,District_code,state_active,state_recovered,state_deceased
396,396,17,Tamil Nadu,Kancheepuram,1,7,0,6009.0,123421,32.0,39231,209495.0,622095,701330,5912,132855,1354,678374,89343,3262,11193,20605,9949,996,240359,306436,61890,1025,103399,196143,832,990,8349,3013382,1257225,805076,418526,0,2867809,281627,1411,115195,1,312208,97620,11202,"130,058",9902,1138,1401921,1213504,26856,961161,761575,113,732354,3958,1965,774705,665334,474264,310.0,11,37229590,256762,96,34917440,129924,700252,475,21978,183054,692.0,496248,560,535947,63983,67354,188733,84,425865,756,166082,179266,1985294,3546183,634172,37353.0,1611461,72147030,41210,113,3537399,473817,100322,51093,1413,2012958,163172,526886,13344,5581,1993,1181308,492506,3998252,522,715895,173785,2324438,2581.0,155,651240,1673814,1200284,525.0,1854,137686,10013,435671,10,832716,32942,1367378,272514,16,20605,608188,128984,438799,555,216416.0,1620,822329,904619,200738,385.0,797,3.0,68427,54732,2076492,323242,541,4962,325921,37098,1698,72616.0,40179.0,948081,604,3703,754,33
397,397,17,Tamil Nadu,Krishnagiri,1,1,0,6009.0,51757,32.0,21597,209495.0,151246,299838,1448,92796,219,578724,236038,298,8204,10969,5120,996,40737,135778,44420,820,17626,74424,143,121,3203,1187958,356495,291593,150122,0,1286837,73339,741,76103,0,133744,60956,7994,"130,058",2997,322,520896,580540,3237,409237,329145,113,340224,1851,696,142552,283487,135474,310.0,0,37229590,35956,10,34917440,50206,371936,242,3630,135813,692.0,320796,279,290351,20376,24128,158469,10,153645,221,66127,88759,919577,1865561,276694,37353.0,667062,72147030,22388,113,1723737,131912,9619,28231,1279,960232,78379,137081,8121,914,1155,561634,316145,1879809,76,311238,115303,1002030,2581.0,145,148607,877779,533183,525.0,1854,19571,7239,84846,10,321489,5555,742001,263328,16,11419,289026,48218,437988,555,216416.0,468,343998,383553,38239,385.0,125,2.0,13381,21918,1034474,289169,409,373,136655,17909,601,72616.0,40179.0,267386,631,3703,754,33
398,398,17,Tamil Nadu,Madurai,1,1,0,6009.0,112608,32.0,3207,209495.0,391821,552457,5747,66623,1082,449125,92719,1171,8241,5474,7653,996,228106,180730,65204,762,47472,154348,710,199,6917,2273430,841792,551839,228557,0,2398674,279755,810,83006,2,250285,71390,8561,"130,058",8103,980,1049620,1010441,19034,754141,605700,113,678712,3158,1526,592723,530152,205098,310.0,54,37229590,97711,114,34917440,62999,491822,304,8602,234611,692.0,434208,502,525151,41298,39350,246100,58,325803,305,153915,139168,1511777,2847799,453509,37353.0,1223810,72147030,11096,113,2760502,203878,34097,26772,2055,1526475,90919,363152,10479,2532,1632,902704,451928,3038252,372,593827,168881,1683620,2581.0,129,472221,1354632,913715,525.0,1854,54832,7350,298527,10,618922,23070,1173902,372828,16,5622,532616,113256,417718,555,216416.0,520,714764,708942,95311,385.0,738,3.0,30852,47293,1528178,283179,458,1532,258941,40659,1482,72616.0,40179.0,408976,623,3703,754,33
399,399,17,Tamil Nadu,Ramanathapuram,0,1,0,6009.0,51020,32.0,48007,209495.0,100484,215193,1395,29619,226,107292,173767,25155,6654,546,6240,996,67893,116827,77511,845,16266,53869,151,86,2340,978946,250108,130578,49605,0,1186606,51959,3192,56029,0,105978,38952,7704,"130,058",4182,268,442459,417239,22842,291400,232329,113,190837,1282,504,126761,217349,125015,310.0,14,37229590,91139,24,34917440,13731,270430,112,6552,246909,692.0,217014,185,293886,18385,16785,198377,10,125445,36,50029,67432,670787,1293898,189132,37353.0,536487,72147030,1105,113,1047411,123993,5172,21480,1170,682658,26315,97405,8534,2471,778,392751,210226,1353445,75,252888,208038,750468,2581.0,217,120474,602977,389764,525.0,1854,5886,5592,34430,10,252000,52359,486150,153874,16,559,236511,37331,290478,555,216416.0,154,244729,284169,22379,385.0,112,2.0,5524,25228,708322,197472,265,29,93892,12698,453,72616.0,40179.0,249008,626,3703,754,33
400,400,17,Tamil Nadu,Theni,0,1,0,6009.0,54954,32.0,996,209495.0,147529,230233,1117,61723,520,270738,38367,27,2892,881,2253,996,57897,61051,14993,221,10191,67104,367,79,2642,870080,223175,275383,58034,0,891561,78115,1281,32434,1,95231,30050,2508,"130,058",2136,401,390677,410623,4165,312310,253069,113,320379,1240,506,221295,187358,129900,310.0,42,37229590,37574,55,34917440,11199,243448,225,2251,90590,692.0,191986,169,219747,11907,14674,65582,12,99044,74,75790,53074,620216,1162299,156676,37353.0,479403,72147030,1835,113,1148990,128300,4667,14776,508,625683,12593,101147,5614,1145,734,368900,222742,1245899,153,252267,56751,654257,2581.0,30,134167,591642,373564,525.0,1854,6570,2641,133986,10,209456,5981,530591,315161,16,954,213496,53484,189328,555,216416.0,152,304761,291879,18830,385.0,94,2.0,6607,14939,618923,136873,218,28,110055,22306,570,72616.0,40179.0,258200,624,3703,754,33
401,401,17,Tamil Nadu,Thiruvallur,11,64,0,6009.0,117828,32.0,53570,209495.0,621907,671689,5948,133464,1348,610048,73444,858,10766,23551,10795,996,222750,290136,63193,1021,78827,185181,876,951,7731,2791721,1135784,786843,363741,0,2687680,291863,412,103687,1,303091,93063,12554,"130,058",11779,1137,1296010,1119433,41640,909400,717165,113,625071,3672,1732,732196,630578,410526,310.0,53,37229590,233633,273,34917440,148885,636443,474,18959,181452,692.0,531907,455,461918,62993,66378,151979,219,374923,530,150892,164709,1852042,3297728,622789,37353.0,1495711,72147030,47243,113,3325823,411120,75634,76666,1374,1876062,175520,451321,17057,4419,1940,1103563,434491,3728104,472,643614,143093,2190050,2581.0,130,636991,1538054,1154775,525.0,1854,112276,9615,343722,10,772398,44284,1247918,270586,16,23692,600731,118838,387237,555,216416.0,1422,805187,857364,174279,385.0,580,3.0,54505,58240,1925296,280985,539,3693,321799,32054,1592,72616.0,40179.0,821646,602,3703,754,33
402,402,17,Tamil Nadu,Tiruchirappalli,0,1,0,6009.0,111432,32.0,12369,209495.0,333478,461837,11815,59769,902,401149,170669,839,7775,8784,7220,996,233925,131650,37971,739,55391,132507,573,250,6411,2038981,634142,398567,234290,0,2124918,188095,862,89376,0,223178,67755,7495,"130,058",13913,841,951216,875727,4714,651621,513890,113,607773,3060,1450,423020,447223,230790,310.0,50,37229590,246156,63,34917440,47674,500203,566,4302,229415,692.0,375662,490,444023,34800,70392,302285,13,362952,253,142144,123698,1370006,2526067,418930,37353.0,1087765,72147030,18198,113,2279413,235771,30046,29132,888,1352284,70112,291506,12804,2411,1610,789206,424773,2722290,329,575960,190964,1508311,2581.0,139,340058,1213979,797258,525.0,1854,49741,6897,287219,10,537414,7303,1082329,378782,16,9414,447474,98241,452707,555,216416.0,324,556177,592152,79588,385.0,646,2.0,28571,30386,1346661,302377,472,628,205632,43903,1331,72616.0,40179.0,466561,614,3703,754,33
403,403,17,Tamil Nadu,Tirunelveli,1,3,0,6009.0,136895,32.0,3638,209495.0,361760,531125,7021,100348,1282,621010,115715,346,7638,5161,10677,996,183729,165047,38406,740,54192,145882,858,373,7501,2273457,701312,471783,195295,0,2329474,163635,2719,96746,1,220088,69205,8581,"130,058",9471,1091,1062747,1064667,14772,779130,606589,113,731794,3603,1624,516705,468175,279570,310.0,59,37229590,342254,74,34917440,43906,641511,419,4746,263517,692.0,485131,469,618656,48828,71437,348544,14,379446,450,183875,147790,1556321,2950484,390495,37353.0,1210710,72147030,10270,113,2425630,290144,19070,66068,619,1520912,64366,247635,11111,2264,1979,876175,560279,3077233,424,644563,303368,1640779,2581.0,140,390799,1436454,876129,525.0,1854,29935,6758,296790,10,571195,18456,1271407,379763,16,5109,517646,121617,547962,555,216416.0,268,716049,694984,63590,385.0,484,2.0,24290,239664,1554277,353711,572,144,237453,62258,1560,72616.0,40179.0,569714,628,3703,754,33
404,404,17,Tamil Nadu,Tiruvannamalai,2,9,0,6009.0,83936,32.0,32837,209495.0,176242,382614,2926,102902,389,672427,292641,915,9562,44998,4166,996,73410,268105,33865,968,19983,90489,271,157,4189,1626813,373753,262010,138956,0,1782712,47934,700,105226,0,174560,77068,9408,"130,058",3628,483,717010,710163,2850,549077,422698,113,496596,2317,798,147061,345750,282615,310.0,10,37229590,66987,68,34917440,40597,536269,253,3486,203879,692.0,401432,324,442688,23596,36454,331254,58,309133,110,96016,126599,1228986,2455139,343955,37353.0,909803,72147030,90954,113,2294369,282714,6445,25166,310,1235889,53134,158041,12541,1956,1519,738995,499182,2464875,118,477668,91636,1226698,2581.0,149,135162,1238177,683904,525.0,1854,10740,8445,157967,10,389329,4775,970072,525063,16,45956,423135,68693,563102,555,216416.0,232,349169,505170,27529,385.0,131,2.0,7851,46720,1301347,449825,545,7898,165526,27323,807,72616.0,40179.0,565329,606,3703,754,33
405,405,17,Tamil Nadu,Viluppuram,5,16,0,6009.0,102350,32.0,35352,209495.0,228172,518788,1117,125683,389,999902,369646,1860,14726,37289,7054,996,101921,442447,57534,1706,27731,120940,271,238,5306,2195776,463153,307759,184050,0,2430170,67280,1555,154822,2,246856,107471,16143,"130,058",3534,564,961297,967314,5283,748444,579796,113,663958,3043,1041,159272,484134,510869,310.0,32,37229590,138279,235,34917440,59841,726665,190,6884,202930,692.0,612231,437,646306,35440,45680,496584,201,351418,278,114590,175528,1718054,3430072,508930,37353.0,1234479,72147030,74859,113,3174941,504847,8472,21746,842,1740819,90689,229726,15143,3476,2002,1017383,685866,3458873,118,624042,133896,1755624,2581.0,368,169801,1703249,949892,525.0,1854,14829,12652,134578,10,547305,9540,1260802,832213,16,37570,549742,86811,808042,555,216416.0,325,459716,676077,43311,385.0,143,2.0,13030,38237,1881463,621276,730,4032,222320,27779,1001,72616.0,40179.0,1015716,607,3703,754,33
